,date,JPM,BAC,WFC,C,BK,JPM_ret,BAC_ret,WFC_ret,C_ret,BK_ret,port_ret,port_volume,quarter,DGS1,DGS10,DGS1MO,DGS2,DGS20,DGS3,DGS30,DGS3MO,DGS5,DGS6MO,DGS7,month,year,weekday,dayofweek,sentiment_bert,vader_neg,vader_neu,vader_pos,vader_compound,vader_compound_dummy,roberta_neg,roberta_neu,roberta_pos,roberta_compound,roberta_compound_dummy
227,2020-11-24,113.24260711669922,26.993480682373047,26.97926902770996,51.53999710083008,37.42576217651367,0.0462373670143871,0.0580505314005113,0.0878327890416488,0.0705440703142872,0.0555122644488328,0.0710925468399049,68.74459762023203,2020Q4,0.11,0.88,0.08,0.16,1.4,0.22,1.6,0.09,0.39,0.1,0.65,11.0,2020.0,1.0,Tuesday,1.3529411764705883,0.081313725490196,0.7908039215686276,0.1279411764705882,0.1706921568627451,2.196078431372549,0.2353137454894535,0.6416136616585302,0.1230726009965234,-0.11224114449293,1.843137254901961
228,2020-11-25,112.05801391601562,27.040054321289062,26.960411071777344,51.53999710083008,37.13143157958984,-0.0104606669772521,0.0017253661898604,-0.0006989794984159,0.0,-0.0078643848463436,-0.0045196097919423,68.43389886368449,2020Q4,0.11,0.88,0.07,0.17,1.41,0.21,1.62,0.09,0.39,0.09,0.65,11.0,2020.0,2.0,Wednesday,1.064516129032258,0.0752903225806451,0.8137741935483871,0.1109032258064516,0.1773806451612903,2.161290322580645,0.2082638795517625,0.616856706238562,0.1748794032140604,-0.033384476337702,1.935483870967742
229,2020-11-27,111.314208984375,27.002796173095703,26.83781814575196,51.18772888183594,36.7451286315918,-0.0066376772677595,-0.0013778873278381,-0.0045471460245545,-0.0068348513544729,-0.0104036642694481,-0.0062716227091099,68.00470726949808,2020Q4,0.11,0.84,0.09,0.16,1.36,0.2,1.57,0.09,0.37,0.1,0.61,11.0,2020.0,4.0,Friday,1.0357142857142858,0.0653928571428571,0.8202857142857143,0.1142499999999999,0.3067607142857143,2.392857142857143,0.1819261408776842,0.6218328986849103,0.1962409510410257,0.0143148101633414,2.071428571428572
230,2020-11-30,108.24714660644533,26.22968864440918,25.79108428955078,49.74251937866211,35.981712341308594,-0.0275531974391534,-0.028630647127456,-0.0390021964720279,-0.0282335148431768,-0.0207759863337871,-0.0324243617383107,65.79969804108394,2020Q4,0.11,0.84,0.08,0.16,1.37,0.19,1.58,0.08,0.36,0.09,0.62,11.0,2020.0,0.0,Monday,1.1830985915492958,0.0717887323943661,0.8048028169014084,0.1233661971830986,0.3010084507042254,2.3943661971830985,0.1907822189878829,0.7022022699386301,0.1070155033212102,-0.0837667156666727,1.8732394366197185
231,2020-12-01,109.95516204833984,26.723358154296875,26.46061515808105,50.10382080078125,36.29444122314453,0.0157788495626989,0.0188210205839756,0.0259597797833388,0.0072634323036344,0.0086913284968073,0.0198829155729524,67.10798788196058,2020Q4,0.12,0.92,0.07,0.17,1.46,0.22,1.66,0.09,0.42,0.1,0.68,12.0,2020.0,1.0,Tuesday,1.25,0.06,0.8060735294117647,0.1338676470588235,0.4004147058823529,2.5294117647058822,0.1990213285556391,0.6107023027451599,0.1902763690963825,-0.0087449594592566,1.9411764705882355
232,2020-12-02,112.06720733642578,27.0679988861084,27.22445106506348,51.66645812988281,36.78191757202149,0.0192082413298377,0.0128966101423937,0.0288668990656157,0.0311879873456117,0.0134311572915497,0.0233031861608746,68.67181781645564,2020Q4,0.11,0.95,0.07,0.16,1.5,0.22,1.7,0.09,0.42,0.1,0.69,12.0,2020.0,2.0,Wednesday,1.3773584905660377,0.0856037735849056,0.7946603773584905,0.1196981132075471,0.248988679245283,2.39622641509434,0.2032491763579254,0.629383201587875,0.1673676203760616,-0.0358815559818637,1.981132075471698
233,2020-12-03,111.33258056640624,27.09611320495605,27.4979190826416,51.10643768310547,36.901485443115234,-0.0065552340196556,0.0010386552388281,0.0100449414728165,-0.0108391491704255,0.0032507242413237,0.004639821930132,68.99044282274247,2020Q4,0.1,0.92,0.08,0.16,1.46,0.21,1.67,0.08,0.4,0.09,0.67,12.0,2020.0,3.0,Thursday,1.1428571428571428,0.0652142857142857,0.8176428571428571,0.1170892857142857,0.1984857142857143,2.232142857142857,0.2080485353612207,0.6445653539683137,0.1473861127659411,-0.0606624225952795,1.75
234,2020-12-04,112.34268188476562,27.4522705078125,27.86568832397461,52.94907760620117,37.388973236083984,0.0090728276774012,0.013144221097781,0.0133744389976464,0.0360549474123264,0.013210519498469,0.0123376176837938,69.8416205301251,2020Q4,0.11,0.97,0.07,0.16,1.53,0.21,1.73,0.09,0.42,0.1,0.7,12.0,2020.0,4.0,Friday,1.1833333333333331,0.08415,0.7965166666666667,0.1193999999999999,0.1573316666666666,2.2,0.2399329854718719,0.632555864751339,0.1275111496293296,-0.1124218358425423,1.7833333333333334
235,2020-12-07,111.92028045654295,27.26482009887696,27.667659759521484,52.50647735595703,37.10383987426758,-0.0037599371951609,-0.0068282297044318,-0.0071065376943424,-0.0083589794242667,-0.0076261351178594,-0.0064213615234615,69.39314223531676,2020Q4,0.1,0.94,0.09,0.14,1.49,0.2,1.69,0.08,0.4,0.1,0.67,12.0,2020.0,0.0,Monday,1.0845070422535212,0.0856760563380281,0.808549295774648,0.1058309859154929,0.1289042253521126,2.2253521126760565,0.2436768216553183,0.6334122797133217,0.1229108952143242,-0.120765926440994,1.816901408450704
236,2020-12-08,112.0304718017578,27.114856719970703,27.29045867919922,52.71424102783203,37.50855255126953,0.0009845520826552,-0.0055002519129928,-0.0136332846218573,0.0039569150767153,0.0109075685528341,-0.0049729750134792,69.04805187287371,2020Q4,0.1,0.92,0.08,0.14,1.46,0.2,1.67,0.09,0.39,0.09,0.65,12.0,2020.0,1.0,Tuesday,1.31,0.06457,0.8141700000000001,0.1213,0.257037,2.34,0.209863022789359,0.6347915178537369,0.1553454694151878,-0.0545175533741712,1.89
237,2020-12-09,111.1581039428711,26.99301147460937,27.394189834594727,53.24715805053711,37.51773834228516,-0.0077868801662318,-0.0044936710018308,0.0038010044688099,0.0101095455860533,0.0002448985735472,0.0002923888780634,69.0682407552933,2020Q4,0.1,0.95,0.07,0.16,1.48,0.21,1.69,0.08,0.41,0.09,0.68,12.0,2020.0,2.0,Wednesday,1.180851063829787,0.0802127659574468,0.7852659574468085,0.1345744680851064,0.2308712765957447,2.223404255319149,0.2193446622869158,0.6299817839518507,0.1506735520595882,-0.0686711102273275,1.8617021276595744
238,2020-12-10,110.4418487548828,27.283567428588867,27.809106826782227,54.64720916748047,38.04201889038086,-0.0064435714768615,0.0107641177514707,0.0151461676615645,0.0262934430343599,0.0139742045032813,0.0097733556173515,69.74326923405964,2020Q4,0.1,0.92,0.07,0.14,1.44,0.2,1.65,0.08,0.39,0.09,0.65,12.0,2020.0,3.0,Thursday,1.164835164835165,0.0762087912087912,0.8008901098901099,0.1228131868131868,0.2196098901098901,2.2857142857142856,0.2292619145163181,0.6173768008312026,0.1533612808785759,-0.0759006336377421,1.901098901098901
239,2020-12-11,109.78987121582033,26.77744483947754,27.4224796295166,53.22909164428711,37.011863708496094,-0.0059033558964545,-0.0185504549738972,-0.0139028987760683,-0.0259504107308969,-0.0270794035630229,-0.0147905694863242,68.71172656424986,2020Q4,0.1,0.9,0.08,0.11,1.42,0.18,1.63,0.08,0.37,0.08,0.63,12.0,2020.0,4.0,Friday,1.123456790123457,0.0681481481481481,0.8149876543209876,0.1169382716049382,0.3229456790123456,2.419753086419753,0.1826000910160349,0.6854973354457338,0.1319025646849178,-0.0506975263311171,1.9259259259259256
240,2020-12-14,108.6328353881836,26.449405670166016,27.007556915283203,53.0574836730957,36.63475036621094,-0.0105386390823091,-0.0122505777260681,-0.0151307511151103,-0.0032239507737273,-0.0101889854900386,-0.0129857861919153,67.81945077420917,2020Q4,0.1,0.9,0.07,0.13,1.43,0.17,1.63,0.09,0.37,0.08,0.63,12.0,2020.0,0.0,Monday,1.5,0.062203125,0.767203125,0.17065625,0.44763125,2.484375,0.1460058392767677,0.6787201019469649,0.1752740465162787,0.0292682072395109,2.046875
241,2020-12-15,110.4877700805664,26.84305000305176,28.035430908203125,53.89750671386719,36.96586990356445,0.0170752672132183,0.0148829178921687,0.0380587550419364,0.0158323196393395,0.0090384002632351,0.0269155418508219,69.64484803982216,2020Q4,0.09,0.92,0.07,0.11,1.45,0.18,1.65,0.08,0.37,0.08,0.64,12.0,2020.0,1.0,Tuesday,1.173913043478261,0.0648260869565217,0.8073478260869564,0.1277173913043478,0.3244934782608695,2.391304347826087,0.2112804375204216,0.6174428093692531,0.1712767527965099,-0.0400036847239117,1.8478260869565215
242,2020-12-16,110.80915832519533,26.91803359985352,27.95998954772949,53.969764709472656,37.20501708984375,0.0029088128432184,0.0027934082301837,-0.0026909292288267,0.0013406556260397,0.0064694050729274,0.0005775840379123,69.68507379237279,2020Q4,0.09,0.92,0.08,0.13,1.46,0.18,1.66,0.09,0.37,0.09,0.64,12.0,2020.0,2.0,Wednesday,1.0,0.098943396226415,0.797188679245283,0.1038113207547169,-0.0163849056603773,2.0754716981132075,0.2099073431015295,0.6634441133377686,0.1266485357235343,-0.0832588073779951,1.981132075471698
243,2020-12-17,109.890869140625,27.02113151550293,27.79025077819824,54.24074935913086,37.1682243347168,-0.0082871235414981,0.0038300686142977,-0.0060707737118962,0.0050210456005683,-0.0009889191836172,-0.0055028953031937,69.30160412709803,2020Q4,0.09,0.94,0.08,0.13,1.47,0.19,1.68,0.08,0.38,0.09,0.66,12.0,2020.0,3.0,Thursday,1.054054054054054,0.065054054054054,0.7986486486486487,0.1362567567567567,0.3552337837837838,2.5,0.181193192907911,0.6659997498264184,0.1528070590307784,-0.0283861338771325,1.945945945945946
244,2020-12-18,109.34908294677734,26.87117385864257,27.3564682006836,53.346527099609375,37.51773834228516,-0.0049302203002357,-0.0055496438694404,-0.0156091638386706,-0.0164861708233562,0.0094035702222639,-0.0077984453195186,68.76115935675793,2020Q4,0.09,0.95,0.08,0.13,1.49,0.19,1.7,0.08,0.39,0.09,0.67,12.0,2020.0,4.0,Friday,1.056338028169014,0.0741971830985915,0.8259295774647887,0.0998309859154929,0.2004957746478873,2.2535211267605635,0.2114110687013033,0.681055991792343,0.1075329373026607,-0.1038781313986425,1.8732394366197185
245,2020-12-21,113.45381927490234,27.87403678894043,27.86568832397461,55.30659103393555,38.09719467163086,0.0375379126875976,0.037321143302986,0.0186142494548433,0.0367421093910445,0.0154448630154395,0.0224905927292239,70.30763858744005,2020Q4,0.09,0.95,0.08,0.13,1.48,0.18,1.68,0.09,0.39,0.09,0.66,12.0,2020.0,0.0,Monday,1.1219512195121952,0.0924634146341463,0.7918780487804877,0.115560975609756,0.1308048780487804,2.1463414634146343,0.2124928800480031,0.6392318722678394,0.1482752665604759,-0.0642176134875271,1.9268292682926829
246,2020-12-22,111.72742462158205,27.377290725708008,27.30931663513184,53.52716827392578,37.04865264892578,-0.0152167169369343,-0.0178211023754376,-0.019966192199318,-0.0321737920696998,-0.027522814520668,-0.0204335066822028,68.8710069845537,2020Q4,0.09,0.93,0.07,0.13,1.45,0.17,1.65,0.09,0.37,0.09,0.64,12.0,2020.0,1.0,Tuesday,1.075,0.08235,0.8008,0.1168749999999999,0.208275,2.225,0.2817598305409773,0.601514770463109,0.1167253868188708,-0.1650344437221065,1.7
247,2020-12-23,114.84959411621094,28.164588928222656,28.62009048461914,54.900123596191406,37.692501068115234,0.0279445221726322,0.0287573452903926,0.0479973141400786,0.0256496909240464,0.0173784570599795,0.03674560580718,71.40171385875165,2020Q4,0.09,0.96,0.07,0.13,1.49,0.18,1.7,0.09,0.38,0.09,0.67,12.0,2020.0,2.0,Wednesday,1.0,0.0609298245614035,0.8199473684210526,0.1190701754385964,0.2421929824561403,2.298245614035088,0.1928203060177334,0.6804874591660082,0.1266922342362241,-0.0661280717815092,1.8596491228070176
248,2020-12-24,114.34453582763672,28.08023262023925,28.13916015625,54.71043395996094,37.74768829345703,-0.0043975626771756,-0.0029951194458539,-0.0168039415748039,-0.0034551768521633,0.0014641433648052,-0.0099818963725862,70.68898935018854,2020Q4,0.1,0.94,0.09,0.13,1.46,0.17,1.66,0.09,0.37,0.09,0.66,12.0,2020.0,3.0,Thursday,1.135135135135135,0.049027027027027,0.8157567567567567,0.1352162162162162,0.5548216216216216,2.756756756756757,0.0931002790347446,0.6865145253974039,0.2203852035910696,0.127284924556325,2.135135135135135
249,2020-12-28,115.09752655029295,28.23956680297852,28.22403144836425,55.21626663208008,38.11559677124024,0.0065852794556908,0.0056742472505169,0.0030161274054727,0.009245634433997,0.0097465167912542,0.0052886952308355,71.06284187103746,2020Q4,0.11,0.94,0.09,0.13,1.46,0.17,1.67,0.11,0.38,0.11,0.65,12.0,2020.0,0.0,Monday,1.125,0.0864583333333333,0.8003125,0.1132916666666666,0.1702375,2.2291666666666665,0.2296050402510445,0.6373911903550228,0.1330037571897264,-0.0966012830613181,1.8333333333333333
250,2020-12-29,114.79450225830078,28.127094268798828,28.082578659057617,55.01755142211914,38.11559677124024,-0.0026327611120275,-0.0039827995579531,-0.0050117854200036,-0.0035988526947144,0.0,-0.0033901489975338,70.82192824890646,2020Q4,0.11,0.94,0.08,0.12,1.47,0.17,1.67,0.1,0.37,0.12,0.66,12.0,2020.0,1.0,Tuesday,1.1153846153846154,0.0704230769230769,0.7833846153846153,0.1461923076923077,0.44345,2.576923076923077,0.2359327098999458,0.6213715105102613,0.1426957744675186,-0.0932369354324272,1.8846153846153848
251,2020-12-30,115.11589813232422,28.09897994995117,28.05429077148437,54.97239303588867,38.34553909301758,0.0027997497066563,-0.0009995457966252,-0.0010073108996392,-0.0008207996369011,0.0060327619467008,0.0013771676564147,70.91946191785577,2020Q4,0.12,0.93,0.06,0.12,1.46,0.17,1.66,0.08,0.37,0.09,0.66,12.0,2020.0,2.0,Wednesday,1.6666666666666667,0.0770416666666666,0.8076249999999999,0.1154999999999999,0.2533791666666666,2.375,0.1668891429629486,0.572423874710997,0.2606869912706315,0.0937978483076828,2.2916666666666665
252,2020-12-31,116.68616485595705,28.408275604248047,28.459779739379883,55.69498443603516,39.03537368774414,0.0136407459708807,0.011007362361473,0.0144537237172885,0.0131446233325653,0.0179899568774657,0.0149970641045354,71.98304563449702,2020Q4,0.1,0.93,0.08,0.13,1.45,0.17,1.65,0.09,0.36,0.09,0.65,12.0,2020.0,3.0,Thursday,1.2264150943396226,0.1107924528301886,0.7599245283018868,0.1292264150943396,0.2020188679245283,2.339622641509434,0.231626035065724,0.5567417040748416,0.211632256009528,-0.0199937790561959,1.9056603773584904
253,2021-01-04,115.58422088623048,28.145845413208008,28.00714111328125,54.32203674316406,38.34553909301758,-0.0094436557331956,-0.0092378078379666,-0.0159045020813114,-0.0246511908886142,-0.0176720376816361,-0.0147378063248242,70.92217344926482,2021Q1,0.1,0.93,0.09,0.11,1.46,0.16,1.66,0.09,0.36,0.09,0.64,1.0,2021.0,0.0,Monday,1.0638297872340423,0.0762765957446808,0.8122978723404255,0.1114042553191489,0.1659255319148936,2.2127659574468086,0.2364621020189704,0.580895832878478,0.1826420742423927,-0.0538200277765776,1.9148936170212767
254,2021-01-05,116.2131576538086,28.361412048339844,28.789831161499023,55.73111724853516,38.7778434753418,0.005441372211153,0.0076589149114945,0.0279460886440356,0.0259393901600792,0.0112739158856405,0.0190597203169023,72.27393023947464,2021Q1,0.1,0.96,0.08,0.13,1.49,0.17,1.7,0.09,0.38,0.09,0.66,1.0,2021.0,1.0,Tuesday,1.2244897959183674,0.0789795918367347,0.7926734693877551,0.1284081632653061,0.3198918367346939,2.3877551020408165,0.1895398552367957,0.6370709173533381,0.173389242353792,-0.0161506128830036,1.8775510204081636
255,2021-01-06,121.67002868652344,30.13282966613769,30.82671165466309,58.93770217895508,41.399200439453125,0.0469557074507045,0.0624587243674117,0.0707499978634125,0.0575367063990484,0.0675993487306276,0.0644096326069288,76.929067533258,2021Q1,0.11,1.04,0.09,0.14,1.6,0.2,1.81,0.09,0.43,0.09,0.74,1.0,2021.0,2.0,Wednesday,1.2592592592592593,0.0626851851851851,0.8072592592592592,0.1301481481481481,0.3685759259259259,2.4444444444444446,0.2231079207698779,0.6563837964225698,0.1205082779267319,-0.102599642843146,1.8333333333333333
256,2021-01-07,125.66560363769533,30.79827880859375,31.524538040161133,59.63320159912109,41.64754486083984,0.032839434611019,0.0220838583640841,0.022637068569475,0.0118005859484346,0.0059987733760684,0.0215528741717213,78.58711004595015,2021Q1,0.11,1.08,0.09,0.14,1.64,0.22,1.85,0.09,0.46,0.09,0.78,1.0,2021.0,3.0,Thursday,1.2424242424242424,0.133060606060606,0.7638939393939395,0.103,-0.1027969696969697,1.878787878787879,0.3562238698712353,0.5455012752702741,0.0982748548620182,-0.2579490150092169,1.621212121212121
257,2021-01-08,125.80432891845705,30.488983154296875,31.298215866088867,59.04608917236328,41.20605850219727,0.0011039240392436,-0.0100426279084976,-0.0071792384010176,-0.0098453950318585,-0.0106005374414682,-0.0059377131443769,78.12048232965172,2021Q1,0.1,1.13,0.08,0.14,1.67,0.24,1.87,0.08,0.49,0.09,0.81,1.0,2021.0,4.0,Friday,1.0289855072463767,0.1214782608695652,0.7783623188405797,0.1001304347826086,-0.0767623188405797,1.9275362318840576,0.3589441945263441,0.5585073282321295,0.0825484839531228,-0.2763957105732212,1.5217391304347827
258,2021-01-11,127.68185424804688,30.99510383605957,31.345367431640625,60.01259231567383,41.90508270263672,0.0149241710975367,0.0166001168094505,0.001506525667581,0.0163686224923245,0.0169641122167065,0.007981487051543,78.74399994782614,2021Q1,0.1,1.15,0.09,0.14,1.68,0.22,1.88,0.08,0.5,0.1,0.84,1.0,2021.0,0.0,Monday,1.24,0.08192,0.78604,0.13192,0.2774,2.34,0.2047865013778209,0.6422746920585632,0.1529388108104467,-0.0518476905673742,1.88
259,2021-01-12,129.68887329101562,31.54808235168457,32.005470275878906,60.2203254699707,42.82486724853516,0.0157189058287776,0.0178408344282321,0.0210590239746866,0.0034614927681206,0.0219492359059483,0.0199567193572632,80.31547185585327,2021Q1,0.11,1.15,0.09,0.14,1.68,0.23,1.88,0.09,0.5,0.09,0.83,1.0,2021.0,1.0,Tuesday,1.2048192771084338,0.1017108433734939,0.7906746987951808,0.107578313253012,0.0589265060240963,2.144578313253012,0.2374385618941341,0.6543987912226872,0.1081626579917248,-0.1292759039024093,1.8072289156626504
260,2021-01-13,129.80914306640625,31.360631942749023,31.873449325561523,60.39194107055664,42.6041145324707,0.0009273715804496,-0.0059417370236938,-0.0041249495532919,0.0028497953016131,-0.0051547787593436,-0.0031380494832144,80.0634379309019,2021Q1,0.12,1.1,0.09,0.14,1.63,0.22,1.82,0.09,0.48,0.1,0.8,1.0,2021.0,2.0,Wednesday,1.148148148148148,0.1052777777777777,0.7758333333333333,0.1188888888888888,0.0775981481481481,2.074074074074074,0.1717948382892818,0.7007026374340057,0.1275025103586139,-0.0442923279306678,1.8333333333333333
261,2021-01-14,130.56752014160156,31.85737609863281,32.7692985534668,62.33395767211914,42.79726409912109,0.005842246988776,0.0158397368009237,0.0281064411559257,0.0321568833049035,0.0045335895081959,0.0178452636288324,81.4921910878095,2021Q1,0.1,1.15,0.09,0.16,1.69,0.23,1.88,0.09,0.49,0.09,0.82,1.0,2021.0,3.0,Thursday,1.0344827586206895,0.1014137931034482,0.7917011494252874,0.1069310344827586,0.0539379310344827,2.0804597701149423,0.2850645038689989,0.6110373634374004,0.1038981388033977,-0.1811663650656012,1.8045977011494247
262,2021-01-15,128.22755432128906,30.938861846923828,30.213764190673828,58.01637268066406,41.914283752441406,-0.0179215000619969,-0.0288320748345749,-0.0779856290980207,-0.069265375610608,-0.0206317007702792,-0.0515710601828472,77.28955239678797,2021Q1,0.1,1.11,0.08,0.13,1.66,0.2,1.85,0.09,0.46,0.1,0.78,1.0,2021.0,4.0,Friday,1.375,0.1041428571428571,0.7888928571428571,0.1070535714285714,-0.0007607142857142,2.0535714285714284,0.2876269962206216,0.5795881761504071,0.1327848351959671,-0.1548421610246545,1.7857142857142858
263,2021-01-19,127.672607421875,30.713926315307617,30.77013397216797,57.52861404418945,42.14423370361328,-0.0043278287755811,-0.0072703234116731,0.0184144477325958,-0.0084072583985791,0.005486195410854,0.0102278817868779,78.08006080206303,2021Q1,0.1,1.1,0.07,0.14,1.65,0.21,1.84,0.09,0.45,0.11,0.78,1.0,2021.0,1.0,Tuesday,1.051282051282051,0.0786538461538461,0.8162564102564103,0.1051410256410256,0.145526923076923,2.1794871794871797,0.201872546189966,0.662397756981544,0.1357296942375026,-0.0661428519524633,1.935897435897436
264,2021-01-20,125.75806427001952,30.3109073638916,30.60982322692871,57.13118362426758,39.08136367797852,-0.0149957237540325,-0.0131217007971772,-0.0052099462870152,-0.0069083955267303,-0.0726758978980358,-0.0217311502407906,76.38329126996334,2021Q1,0.1,1.1,0.08,0.13,1.65,0.19,1.84,0.08,0.45,0.1,0.78,1.0,2021.0,2.0,Wednesday,1.1521739130434785,0.076695652173913,0.8017826086956521,0.1214782608695652,0.2516739130434782,2.3260869565217392,0.1412267929408699,0.6455017263474672,0.2132714783934794,0.0720446854526096,2.108695652173913
